710:0.06842170655727386 -0.7089564800262451 0.5789505243301392 1.0083856582641602 0.7575340867042542 0.8852443099021912 -0.3298371136188507 0.09202887117862701 -0.06866118311882019 0.042244963347911835
205:-0.3838752210140228 0.0041230833157896996 0.6067283749580383 0.06219908222556114 0.3731793761253357 0.6584262847900391 -0.11105184257030487 -0.5667908191680908 -0.0843653455376625 -0.20705875754356384
45:-0.5703755021095276 -0.08003772795200348 0.2627955377101898 -0.30057767033576965 0.13368912041187286 0.33619973063468933 -0.2919192612171173 -0.9177068471908569 0.3379881680011749 0.16513991355895996
515:-0.7497116327285767 -0.10242237150669098 0.2465282529592514 -0.8807723522186279 0.2322605848312378 0.1325380653142929 -0.07602954655885696 -0.8260968923568726 -0.13216900825500488 0.2533613443374634
574:-0.17962303757667542 0.08423207700252533 0.6707006096839905 0.05102240666747093 -0.04337063431739807 0.4782234728336334 -0.5237839818000793 -0.6910791397094727 -0.12230239063501358 0.03383718430995941
858:0.5337820649147034 0.3255493640899658 0.017452046275138855 0.07639747112989426 0.1379888355731964 -0.3441663980484009 -0.49140968918800354 0.04030923172831535 -0.29982665181159973 0.4159904718399048
619:-0.03372008726000786 -0.3998076021671295 0.4047946035861969 0.5139579772949219 0.41402414441108704 0.6532300710678101 -0.16740091145038605 0.03185022994875908 -0.02852027863264084 0.09187868982553482
507:0.004645358771085739 -0.26104679703712463 -0.07712434977293015 -0.014415737241506577 -0.21643604338169098 0.601997435092926 0.4080539047718048 -0.24886102974414825 0.2007056027650833 0.32556217908859253
113:0.09001678228378296 -0.378616064786911 0.7631602883338928 0.4525192677974701 0.7779648303985596 0.841330885887146 -0.08077803999185562 -0.10289731621742249 -0.29286786913871765 0.04983813688158989
34:-0.05518162250518799 0.9166001677513123 0.20816655457019806 0.03186064958572388 -0.23332712054252625 0.06481882184743881 0.15808016061782837 -0.37282395362854004 -0.23137326538562775 -0.27452579140663147
563:-0.1823490709066391 -0.1308952271938324 0.3535076677799225 -0.04167648404836655 -0.02407976984977722 0.37452036142349243 -0.2512383759021759 -0.3174664080142975 -0.21162433922290802 0.23410728573799133
381:-0.9776895046234131 -0.37743961811065674 0.15635913610458374 -0.1022065058350563 0.667302131652832 0.07442157715559006 0.3383747935295105 -0.5248404741287231 0.05406341701745987 0.11670476198196411
455:-1.088052749633789 -0.20472702383995056 0.2662298381328583 0.6953248977661133 0.5616902709007263 0.25872766971588135 -0.040292177349328995 0.4140775799751282 0.3961363732814789 0.2265690118074417
67:-0.09820490330457687 -0.2831869423389435 0.33294153213500977 0.19290728867053986 0.1936851143836975 0.40185028314590454 -0.14996561408042908 -0.030687833204865456 -0.11822567135095596 0.06419037282466888
388:-0.09458751231431961 -0.05899333953857422 0.17957362532615662 -0.401881605386734 0.1284511387348175 0.3470751643180847 0.026980895549058914 -0.6256552338600159 -0.34403717517852783 0.18894532322883606
974:-0.09470919519662857 -0.048050712794065475 0.25474613904953003 -0.09651096910238266 -0.06461098045110703 0.23883938789367676 -0.16556142270565033 0.03993323817849159 -0.21955686807632446 0.16053956747055054
310:-0.2085612416267395 -0.23689116537570953 0.3251694142818451 0.4182737469673157 0.22544004023075104 0.30607008934020996 0.0040457043796777725 0.0554930716753006 0.04481608420610428 -0.041666511446237564
169:-0.7806040644645691 -0.33834096789360046 0.11655348539352417 1.0164672136306763 0.3440183699131012 0.4026722311973572 0.2238095998764038 0.2006041407585144 0.43724724650382996 -0.06533985584974289
444:-0.31850868463516235 -0.26605886220932007 0.26263007521629333 0.09347286820411682 0.06276226043701172 0.46263960003852844 -0.20872029662132263 -0.3787509799003601 -0.15278440713882446 0.2315189689397812
120:-0.20625725388526917 -0.1722513884305954 0.2558248043060303 0.3371090590953827 0.2650802731513977 0.28406092524528503 -0.056972067803144455 0.04572080448269844 0.027240168303251266 -0.008721730671823025
193:-0.4986649453639984 -0.49579113721847534 0.22415563464164734 0.12494921684265137 0.06732741743326187 0.106843002140522 0.2660488188266754 -0.2722123861312866 0.7591358423233032 0.4063316881656647
713:-0.19790945947170258 -0.43136975169181824 0.5606262683868408 0.3152681887149811 0.16011902689933777 0.5410955548286438 -0.15444312989711761 -0.044163018465042114 -0.08699668943881989 0.050121620297431946
302:-0.26868611574172974 -0.1584656685590744 0.29408037662506104 -0.35732001066207886 0.04032472148537636 0.5028514862060547 -0.21638916432857513 -0.8342589139938354 -0.4933302402496338 0.17257466912269592
153:-0.4651733338832855 0.6691063046455383 -0.7951499819755554 0.6397457718849182 -0.07582791149616241 0.7945554256439209 0.5505385994911194 0.7074161767959595 0.34069180488586426 0.2827758193016052
844:-0.1744288206100464 -0.3616465926170349 0.4714065194129944 0.11742480099201202 0.21069973707199097 0.5424029231071472 -0.3524959683418274 -0.26365751028060913 -0.23444420099258423 0.12733769416809082
335:0.005697913002222776 -0.21824629604816437 0.32214152812957764 0.042524829506874084 0.04647053778171539 0.631415843963623 -0.20768213272094727 -0.4684881865978241 -0.31945520639419556 0.27279770374298096
885:-0.2487935721874237 -0.2926013171672821 0.45668524503707886 0.2553304135799408 0.1889622062444687 0.495515912771225 -0.09044697880744934 0.11556150764226913 0.0009103836491703987 0.05919095501303673
735:0.318573921918869 -0.2885751724243164 0.22480301558971405 0.5080409049987793 -0.40038132667541504 0.5136011838912964 -0.5083149671554565 -0.48524242639541626 -0.0018833638168871403 0.6141916513442993
664:-0.17565585672855377 -0.5376753807067871 0.5079783201217651 0.48798853158950806 0.4145084023475647 0.6124493479728699 -0.1670447587966919 0.030572135001420975 -0.17857472598552704 0.06862705945968628
93:-0.2537637948989868 -0.46421128511428833 0.6023728847503662 0.9527260661125183 0.44551950693130493 0.4639751613140106 0.10425129532814026 -0.021837031468749046 0.2880912125110626 -0.17577871680259705
158:-0.9324935078620911 -0.28728583455085754 0.3167371153831482 0.30858737230300903 0.35731241106987 -0.3370433449745178 0.3579256236553192 0.33650699257850647 0.9582791924476624 0.34367820620536804
458:-0.2674356698989868 -0.6683093309402466 0.4124975800514221 0.4936496317386627 0.10370542854070663 0.5782284736633301 0.06697139143943787 -0.16051611304283142 0.01286750566214323 0.16874021291732788
997:-0.03187381848692894 -0.19445237517356873 0.418490469455719 -0.04519512131810188 -0.0042975605465471745 0.4232776463031769 -0.12924174964427948 -0.2995433807373047 -0.2128816843032837 0.2086077481508255
182:-0.3902972638607025 -0.3498181402683258 0.7190761566162109 0.3063301742076874 0.5366032719612122 0.5852636098861694 -0.05918657034635544 -0.2563340365886688 0.024606695398688316 0.06941781938076019
147:-0.10056924819946289 -0.1799784153699875 0.08562638610601425 0.3170061707496643 0.3150451183319092 0.2529608905315399 -0.14058713614940643 -0.6760438680648804 -0.11889300495386124 0.294634610414505
616:-1.1485177278518677 0.09157981723546982 0.04844171553850174 0.372841477394104 0.29935503005981445 0.30701902508735657 -0.5897753238677979 0.25249481201171875 0.41900748014450073 0.31790900230407715
589:0.17841078341007233 0.4412361681461334 -0.4335034489631653 0.25538262724876404 -0.25385183095932007 -0.16849659383296967 0.10457148402929306 -0.2635534107685089 0.1748955398797989 0.21808543801307678
544:-0.07335221022367477 -0.8080769777297974 0.4055652916431427 0.9093363881111145 0.1007315143942833 0.6701886057853699 0.3400272727012634 -0.15950925648212433 0.40285030007362366 0.10454126447439194
436:-0.07197286188602448 -0.5510017275810242 0.40602508187294006 0.635636031627655 0.04109586775302887 0.46244949102401733 0.18751144409179688 -0.1034197136759758 0.04466468095779419 0.031566403806209564
862:-0.2815288007259369 -0.15975257754325867 0.5014864206314087 -0.1319575160741806 0.2377285212278366 0.6845425963401794 -0.3325091302394867 -0.33157941699028015 -0.30987048149108887 0.15925604104995728
836:0.402365118265152 -0.5753293037414551 0.3098808825016022 1.1805052757263184 0.5514352321624756 0.6200162768363953 0.12879659235477448 0.2661168873310089 0.06716363877058029 0.23393112421035767
697:0.08006076514720917 -0.39080488681793213 0.6669682860374451 0.36355453729629517 0.37124893069267273 0.5855672955513 -0.19979067146778107 -0.20189127326011658 -0.12173029780387878 0.240510955452919
